age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
31,blue-collar,single,secondary,no,42.0,no,no,cellular,9,feb,473.0,3,12.0,2,other,no
32,unemployed,single,tertiary,no,586.0,yes,no,cellular,9,feb,12.0,5,-1.0,0,unknown,no
27,unemployed,single,secondary,no,1301.0,no,no,cellular,9,feb,817.0,5,-1.0,0,unknown,no
34,housemaid,married,tertiary,no,677.0,no,no,cellular,9,feb,37.0,2,-1.0,0,unknown,no
41,self-employed,divorced,tertiary,no,1256.0,no,no,telephone,9,feb,147.0,3,-1.0,0,unknown,no
27,unemployed,single,primary,no,799.0,no,no,cellular,9,feb,106.0,4,-1.0,0,unknown,no
30,self-employed,single,primary,no,163.0,no,no,cellular,9,feb,224.0,3,-1.0,0,unknown,no
51,management,married,tertiary,no,285.0,no,no,cellular,9,feb,278.0,2,-1.0,0,unknown,no
42,technician,single,secondary,no,49.0,no,no,cellular,9,feb,7.0,10,-1.0,0,unknown,no
30,management,single,tertiary,no,82.0,no,no,cellular,9,feb,48.0,3,-1.0,0,unknown,no
31,management,single,tertiary,no,153.0,no,no,cellular,9,feb,65.0,3,-1.0,0,unknown,no
45,unemployed,single,secondary,no,17609.0,no,no,cellular,9,feb,222.0,6,-1.0,0,unknown,no
54,management,married,secondary,no,2895.0,yes,no,cellular,9,feb,20.0,2,256.0,1,failure,no
49,housemaid,divorced,secondary,no,267.0,no,no,telephone,9,feb,23.0,5,-1.0,0,unknown,no
44,unemployed,married,primary,yes,-43.0,yes,no,cellular,9,feb,290.0,6,-1.0,0,unknown,no
47,blue-collar,married,secondary,no,0.0,yes,no,cellular,9,feb,168.0,4,180.0,2,other,no
34,blue-collar,single,primary,yes,81.0,no,yes,cellular,9,feb,44.0,2,-1.0,0,unknown,no
41,unemployed,married,secondary,no,5608.0,no,no,cellular,9,feb,64.0,2,-1.0,0,unknown,no
44,self-employed,married,secondary,no,304.0,yes,no,telephone,9,feb,15.0,5,-1.0,0,unknown,no
40,blue-collar,married,primary,no,3462.0,yes,no,cellular,9,feb,171.0,3,277.0,4,other,no
28,management,single,tertiary,no,385.0,no,yes,cellular,9,feb,79.0,4,193.0,7,failure,no
37,unemployed,married,secondary,no,356.0,no,no,cellular,9,feb,33.0,2,216.0,1,failure,no
33,blue-collar,married,secondary,no,93.0,no,no,telephone,9,feb,211.0,5,-1.0,0,unknown,no
26,services,single,secondary,no,1114.0,no,no,cellular,9,feb,44.0,2,-1.0,0,unknown,no
33,technician,single,secondary,no,0.0,yes,no,cellular,9,feb,91.0,3,236.0,4,other,no
42,management,single,tertiary,no,1285.0,yes,no,cellular,9,feb,21.0,3,252.0,4,other,no
36,entrepreneur,married,secondary,no,546.0,no,no,cellular,9,feb,297.0,3,-1.0,0,unknown,no
49,services,married,secondary,no,320.0,no,no,telephone,9,feb,1971.0,4,-1.0,0,unknown,yes
32,blue-collar,single,tertiary,no,358.0,no,no,cellular,9,feb,103.0,3,-1.0,0,unknown,no
32,management,single,tertiary,no,261.0,no,no,cellular,9,feb,13.0,5,-1.0,0,unknown,no
27,management,single,unknown,no,3196.0,no,no,cellular,9,feb,10.0,2,-1.0,0,unknown,no
41,services,married,unknown,no,230.0,yes,no,cellular,9,feb,155.0,3,-1.0,0,unknown,no
41,unemployed,married,primary,no,819.0,no,no,cellular,9,feb,244.0,3,-1.0,0,unknown,no
51,administrative,married,secondary,no,-229.0,no,no,cellular,9,feb,18.0,3,12.0,1,other,no
32,blue-collar,married,secondary,no,316.0,yes,no,cellular,9,feb,14.0,4,-1.0,0,unknown,no
32,management,single,tertiary,no,19985.0,no,no,cellular,9,feb,616.0,5,-1.0,0,unknown,no
29,technician,single,secondary,no,362.0,no,no,cellular,9,feb,826.0,7,-1.0,0,unknown,no
31,technician,single,tertiary,no,830.0,yes,no,cellular,9,feb,150.0,3,-1.0,0,unknown,no
27,administrative,single,secondary,no,-172.0,no,yes,cellular,9,feb,125.0,5,-1.0,0,unknown,no
25,management,married,tertiary,no,103.0,no,no,cellular,10,feb,52.0,9,-1.0,0,unknown,no
24,self-employed,single,unknown,no,1179.0,no,no,cellular,10,feb,122.0,1,-1.0,0,unknown,no
34,administrative,married,secondary,no,0.0,yes,no,cellular,10,feb,97.0,1,85.0,1,failure,yes
53,management,married,tertiary,no,8627.0,no,no,cellular,10,feb,66.0,1,-1.0,0,unknown,no
36,technician,married,tertiary,no,99.0,yes,yes,cellular,10,feb,86.0,1,85.0,1,failure,no
47,blue-collar,married,secondary,no,292.0,no,no,cellular,10,feb,277.0,1,-1.0,0,unknown,yes
42,technician,married,tertiary,no,757.0,no,no,cellular,10,feb,154.0,1,-1.0,0,unknown,yes
37,services,single,secondary,no,248.0,yes,no,cellular,10,feb,77.0,1,279.0,2,failure,no
38,management,married,tertiary,no,184.0,no,no,cellular,10,feb,64.0,2,188.0,2,failure,no
38,unemployed,married,tertiary,no,380.0,no,no,cellular,10,feb,100.0,1,-1.0,0,unknown,no
51,technician,married,tertiary,no,1347.0,yes,yes,cellular,10,feb,160.0,1,243.0,1,failure,yes
43,management,married,tertiary,no,40.0,no,no,cellular,10,feb,147.0,1,-1.0,0,unknown,yes
61,retired,married,tertiary,no,1257.0,no,no,cellular,10,feb,503.0,1,-1.0,0,unknown,yes
35,technician,single,secondary,no,1693.0,yes,no,cellular,10,feb,515.0,1,-1.0,0,unknown,yes
66,unemployed,single,primary,no,1323.0,no,no,telephone,10,feb,207.0,11,-1.0,0,unknown,no
38,management,divorced,tertiary,no,0.0,no,no,cellular,10,feb,49.0,3,-1.0,0,unknown,no
40,blue-collar,married,secondary,no,5060.0,no,no,cellular,10,feb,154.0,2,93.0,1,success,yes
59,blue-collar,married,primary,no,1723.0,no,no,cellular,10,feb,39.0,3,-1.0,0,unknown,no
27,administrative,married,tertiary,no,73.0,no,no,cellular,10,feb,159.0,1,-1.0,0,unknown,yes
31,management,divorced,tertiary,no,373.0,no,no,cellular,10,feb,132.0,6,-1.0,0,unknown,yes
44,technician,married,secondary,no,2981.0,yes,yes,cellular,10,feb,118.0,2,-1.0,0,unknown,no
36,self-employed,married,tertiary,no,2012.0,no,no,cellular,10,feb,188.0,7,-1.0,0,unknown,no
33,self-employed,married,tertiary,no,627.0,yes,no,cellular,10,feb,208.0,2,-1.0,0,unknown,no
32,student,single,tertiary,no,1138.0,no,no,telephone,10,feb,402.0,3,-1.0,0,unknown,yes
30,unemployed,single,tertiary,no,302.0,no,no,cellular,11,feb,528.0,3,-1.0,0,unknown,yes
57,technician,married,tertiary,no,2887.0,yes,no,cellular,11,feb,123.0,1,-1.0,0,unknown,no
31,management,married,tertiary,no,3.0,yes,yes,cellular,11,feb,331.0,1,-1.0,0,unknown,yes
33,management,married,secondary,no,369.0,no,no,cellular,11,feb,446.0,1,-1.0,0,unknown,yes
69,retired,married,primary,no,2346.0,no,no,cellular,11,feb,354.0,2,-1.0,0,unknown,yes
39,management,married,secondary,no,363.0,yes,yes,cellular,11,feb,67.0,1,209.0,1,failure,no
31,administrative,single,secondary,no,554.0,yes,no,cellular,11,feb,80.0,1,6.0,1,failure,no
40,technician,divorced,tertiary,no,4736.0,yes,no,cellular,11,feb,285.0,2,-1.0,0,unknown,yes
28,administrative,married,tertiary,no,174.0,yes,yes,cellular,11,feb,56.0,1,184.0,2,failure,no
54,management,divorced,tertiary,no,26306.0,yes,no,cellular,11,feb,27.0,1,84.0,3,failure,no
26,management,single,tertiary,no,1222.0,no,yes,cellular,11,feb,108.0,1,-1.0,0,unknown,no
58,management,divorced,tertiary,no,26831.0,no,no,cellular,11,feb,56.0,18,-1.0,0,unknown,no
58,technician,married,primary,no,4198.0,no,no,cellular,11,feb,309.0,5,-1.0,0,unknown,no
19,student,single,unknown,no,0.0,no,no,cellular,11,feb,123.0,3,-1.0,0,unknown,no
31,management,single,secondary,yes,0.0,no,no,cellular,11,feb,112.0,4,85.0,2,failure,no
30,services,single,secondary,no,1599.0,no,no,cellular,11,feb,152.0,2,-1.0,0,unknown,yes
41,technician,married,secondary,no,1066.0,no,no,cellular,11,feb,109.0,3,-1.0,0,unknown,yes
46,management,married,tertiary,no,2732.0,yes,no,telephone,11,feb,184.0,2,-1.0,0,unknown,no
31,management,married,tertiary,no,2603.0,yes,no,cellular,11,feb,280.0,4,-1.0,0,unknown,yes
22,student,single,secondary,no,381.0,no,no,cellular,12,feb,227.0,1,-1.0,0,unknown,yes
20,student,single,secondary,no,1191.0,no,no,cellular,12,feb,274.0,1,-1.0,0,unknown,no
22,administrative,single,secondary,no,33.0,no,no,cellular,12,feb,369.0,1,-1.0,0,unknown,yes
37,administrative,married,secondary,no,1314.0,yes,no,cellular,12,feb,118.0,4,210.0,3,failure,yes
83,retired,single,primary,no,3349.0,no,no,telephone,12,feb,89.0,1,-1.0,0,unknown,no
71,retired,married,unknown,no,362.0,no,no,telephone,12,feb,139.0,2,-1.0,0,unknown,no
33,management,married,tertiary,no,1778.0,no,no,cellular,12,feb,388.0,1,-1.0,0,unknown,yes
48,management,single,tertiary,no,5689.0,no,no,cellular,12,feb,262.0,1,-1.0,0,unknown,yes
85,retired,married,primary,no,12114.0,no,no,telephone,12,feb,165.0,2,-1.0,0,unknown,yes
43,management,divorced,tertiary,no,36.0,no,no,cellular,13,feb,61.0,1,193.0,1,failure,no
72,retired,married,tertiary,no,0.0,no,no,cellular,13,feb,99.0,1,-1.0,0,unknown,yes
46,administrative,divorced,secondary,no,2232.0,no,no,cellular,13,feb,121.0,1,-1.0,0,unknown,yes
36,administrative,single,tertiary,no,635.0,no,no,cellular,13,feb,56.0,1,-1.0,0,unknown,no
26,technician,single,tertiary,no,11862.0,no,no,cellular,13,feb,119.0,1,-1.0,0,unknown,yes
37,technician,married,tertiary,no,127.0,yes,no,cellular,13,feb,71.0,1,-1.0,0,unknown,yes
63,retired,divorced,secondary,no,859.0,no,no,cellular,13,feb,92.0,1,-1.0,0,unknown,no
45,technician,married,secondary,no,2403.0,no,no,cellular,13,feb,147.0,2,84.0,1,failure,no
53,management,divorced,tertiary,no,2152.0,no,no,cellular,13,feb,75.0,3,-1.0,0,unknown,yes
33,management,single,tertiary,no,3552.0,no,no,cellular,13,feb,158.0,2,85.0,3,failure,yes
63,retired,married,tertiary,no,133.0,yes,no,cellular,13,feb,104.0,2,-1.0,0,unknown,no
27,administrative,single,tertiary,no,4991.0,yes,no,cellular,13,feb,123.0,1,-1.0,0,unknown,no
54,management,married,tertiary,no,2960.0,yes,no,cellular,13,feb,94.0,9,85.0,1,failure,no
90,retired,divorced,secondary,no,1.0,no,no,cellular,13,feb,152.0,3,-1.0,0,unknown,yes
27,self-employed,single,tertiary,no,970.0,yes,no,cellular,13,feb,55.0,2,-1.0,0,unknown,no
54,administrative,divorced,secondary,no,1872.0,no,no,cellular,13,feb,439.0,5,-1.0,0,unknown,yes
67,retired,married,tertiary,no,1341.0,no,no,cellular,13,feb,706.0,1,-1.0,0,unknown,yes
27,student,single,tertiary,no,3733.0,yes,no,telephone,13,feb,299.0,6,-1.0,0,unknown,yes
64,technician,married,secondary,no,1473.0,yes,no,cellular,13,feb,121.0,2,-1.0,0,unknown,no
42,management,divorced,unknown,no,7702.0,no,no,cellular,16,feb,138.0,2,-1.0,0,unknown,yes
38,self-employed,married,secondary,no,187.0,no,yes,telephone,16,feb,66.0,21,-1.0,0,unknown,no
71,retired,married,primary,no,4657.0,no,no,cellular,16,feb,93.0,5,-1.0,0,unknown,yes
35,student,single,secondary,no,188.0,yes,no,cellular,16,feb,75.0,3,200.0,5,failure,yes
58,retired,married,secondary,no,4700.0,no,no,telephone,16,feb,93.0,6,-1.0,0,unknown,no
44,administrative,divorced,secondary,no,397.0,yes,yes,cellular,16,feb,127.0,1,257.0,1,other,yes
42,unemployed,single,unknown,no,3274.0,yes,no,cellular,16,feb,137.0,1,-1.0,0,unknown,no
47,entrepreneur,married,tertiary,no,0.0,no,no,cellular,16,feb,261.0,2,-1.0,0,unknown,yes
44,administrative,married,tertiary,no,348.0,yes,yes,cellular,16,feb,170.0,2,-1.0,0,unknown,yes
37,technician,single,secondary,no,2442.0,no,no,cellular,16,feb,91.0,3,-1.0,0,unknown,yes
37,services,married,secondary,no,1543.0,yes,no,cellular,16,feb,138.0,2,-1.0,0,unknown,yes
28,self-employed,single,tertiary,no,805.0,no,no,cellular,16,feb,331.0,1,-1.0,0,unknown,yes
64,management,married,primary,no,0.0,yes,no,cellular,16,feb,65.0,1,-1.0,0,unknown,no
27,self-employed,single,tertiary,no,516.0,no,no,cellular,16,feb,57.0,1,-1.0,0,unknown,no
82,retired,married,tertiary,no,278.0,no,no,cellular,16,feb,223.0,7,-1.0,0,unknown,no
21,blue-collar,single,secondary,no,2265.0,no,no,cellular,17,feb,92.0,2,-1.0,0,unknown,yes
36,administrative,married,secondary,no,953.0,yes,no,cellular,17,feb,38.0,1,-1.0,0,unknown,no
51,technician,married,secondary,no,195.0,yes,no,cellular,17,feb,105.0,1,92.0,1,failure,no
25,management,single,tertiary,no,2506.0,no,no,cellular,17,feb,485.0,1,-1.0,0,unknown,yes
63,retired,married,secondary,no,1612.0,no,no,telephone,17,feb,233.0,2,-1.0,0,unknown,yes
60,housemaid,divorced,secondary,no,2063.0,no,no,cellular,17,feb,73.0,2,-1.0,0,unknown,no
32,management,single,tertiary,no,312.0,no,no,cellular,17,feb,232.0,2,-1.0,0,unknown,yes
51,technician,married,secondary,no,196.0,yes,yes,cellular,17,feb,88.0,1,-1.0,0,unknown,yes
59,management,married,tertiary,no,1831.0,no,no,cellular,17,feb,122.0,1,92.0,1,failure,no
73,retired,married,tertiary,no,459.0,no,no,cellular,17,feb,281.0,1,-1.0,0,unknown,yes
26,student,single,secondary,no,620.0,no,no,cellular,17,feb,104.0,1,-1.0,0,unknown,yes
74,retired,married,secondary,no,1714.0,no,no,telephone,17,feb,127.0,1,-1.0,0,unknown,yes
62,management,divorced,tertiary,no,5943.0,no,no,telephone,17,feb,196.0,4,-1.0,0,unknown,yes
65,retired,married,tertiary,no,2416.0,no,no,cellular,17,feb,221.0,2,-1.0,0,unknown,yes
57,blue-collar,married,primary,no,403.0,yes,no,telephone,17,feb,63.0,2,-1.0,0,unknown,no
47,technician,married,secondary,no,335.0,no,no,cellular,17,feb,226.0,1,-1.0,0,unknown,yes
62,retired,married,unknown,no,800.0,no,no,cellular,17,feb,737.0,1,-1.0,0,unknown,yes
38,administrative,married,secondary,no,755.0,yes,no,cellular,17,feb,120.0,1,-1.0,0,unknown,yes
71,retired,married,secondary,no,2850.0,no,no,cellular,17,feb,185.0,1,-1.0,0,unknown,yes
29,services,married,secondary,no,1135.0,yes,no,cellular,17,feb,323.0,1,-1.0,0,unknown,yes
26,administrative,single,secondary,no,827.0,yes,no,cellular,17,feb,97.0,1,-1.0,0,unknown,no
61,retired,married,primary,no,197.0,no,no,cellular,17,feb,113.0,1,-1.0,0,unknown,yes
29,self-employed,single,tertiary,no,8749.0,no,no,telephone,17,feb,141.0,7,-1.0,0,unknown,no
31,services,single,tertiary,no,2332.0,no,no,cellular,17,feb,228.0,1,-1.0,0,unknown,no
64,retired,divorced,primary,no,315.0,no,no,cellular,17,feb,154.0,1,-1.0,0,unknown,yes
57,retired,divorced,primary,no,720.0,no,no,telephone,17,feb,202.0,4,-1.0,0,unknown,yes
75,retired,married,primary,no,358.0,no,no,cellular,17,feb,364.0,11,-1.0,0,unknown,yes
54,management,married,tertiary,no,511.0,no,no,cellular,17,feb,1201.0,3,-1.0,0,unknown,no
37,management,married,tertiary,no,5355.0,no,no,telephone,17,feb,466.0,4,-1.0,0,unknown,yes
68,retired,married,secondary,no,445.0,no,no,cellular,18,feb,475.0,1,-1.0,0,unknown,yes
29,management,single,tertiary,no,5359.0,no,no,cellular,18,feb,147.0,1,-1.0,0,unknown,yes
61,technician,married,tertiary,no,1263.0,no,no,telephone,18,feb,176.0,4,-1.0,0,unknown,no
51,entrepreneur,married,primary,no,1443.0,no,no,cellular,18,feb,172.0,10,-1.0,0,unknown,yes
41,technician,divorced,secondary,no,4047.0,yes,no,cellular,18,feb,343.0,1,-1.0,0,unknown,yes
24,student,single,secondary,no,23878.0,no,no,cellular,18,feb,185.0,1,-1.0,0,unknown,yes
78,retired,married,primary,no,158.0,no,no,cellular,18,feb,360.0,1,-1.0,0,unknown,no
24,blue-collar,single,secondary,no,167.0,no,yes,cellular,18,feb,134.0,2,-1.0,0,unknown,yes
39,management,single,tertiary,no,0.0,yes,no,cellular,18,feb,224.0,3,-1.0,0,unknown,yes
59,retired,married,secondary,no,26.0,no,no,cellular,18,feb,92.0,3,-1.0,0,unknown,no
59,unemployed,married,secondary,no,1047.0,no,no,cellular,18,feb,83.0,3,-1.0,0,unknown,yes
85,retired,divorced,primary,no,7613.0,no,no,cellular,18,feb,355.0,3,-1.0,0,unknown,yes
31,management,married,tertiary,no,131.0,no,no,cellular,18,feb,332.0,2,-1.0,0,unknown,yes
32,technician,single,tertiary,no,2340.0,no,no,cellular,18,feb,89.0,2,-1.0,0,unknown,yes
29,management,single,tertiary,no,15459.0,no,no,cellular,18,feb,264.0,7,-1.0,0,unknown,yes
51,technician,married,secondary,no,117.0,no,no,cellular,18,feb,442.0,2,-1.0,0,unknown,yes
39,technician,married,secondary,no,2266.0,no,no,cellular,18,feb,208.0,4,-1.0,0,unknown,yes
28,student,single,secondary,no,0.0,no,no,cellular,18,feb,209.0,20,-1.0,0,unknown,yes
39,technician,married,secondary,no,4101.0,yes,no,cellular,18,feb,146.0,2,264.0,1,other,yes
28,administrative,single,secondary,no,119.0,no,no,cellular,19,feb,260.0,3,-1.0,0,unknown,no
30,technician,single,tertiary,no,985.0,yes,no,cellular,19,feb,88.0,2,-1.0,0,unknown,no
56,management,divorced,tertiary,no,722.0,no,no,cellular,19,feb,134.0,3,94.0,2,failure,no
21,student,single,secondary,no,164.0,no,no,cellular,19,feb,78.0,5,-1.0,0,unknown,no
44,management,married,primary,no,558.0,no,no,cellular,19,feb,268.0,5,-1.0,0,unknown,yes
25,student,married,tertiary,no,4923.0,yes,yes,cellular,19,feb,266.0,2,219.0,12,other,no
26,administrative,single,secondary,no,2509.0,no,no,cellular,19,feb,654.0,3,-1.0,0,unknown,yes
80,retired,married,primary,no,1021.0,no,no,telephone,26,feb,37.0,1,-1.0,0,unknown,no
28,management,single,tertiary,no,1287.0,yes,no,cellular,26,feb,65.0,1,-1.0,0,unknown,yes
48,management,married,tertiary,no,1808.0,yes,no,cellular,26,feb,245.0,1,-1.0,0,unknown,yes
37,technician,single,secondary,no,1130.0,no,no,cellular,26,feb,152.0,1,-1.0,0,unknown,yes
71,retired,married,tertiary,no,653.0,no,no,telephone,26,feb,367.0,1,-1.0,0,unknown,yes
62,housemaid,married,unknown,no,2021.0,no,no,telephone,26,feb,361.0,1,-1.0,0,unknown,yes
78,retired,married,primary,no,2735.0,no,no,telephone,26,feb,418.0,2,-1.0,0,unknown,no
26,blue-collar,single,secondary,no,834.0,no,no,cellular,26,feb,90.0,1,-1.0,0,unknown,no
28,management,single,tertiary,no,3611.0,no,no,cellular,26,feb,141.0,2,-1.0,0,unknown,yes
36,management,divorced,tertiary,no,-1.0,no,no,cellular,26,feb,88.0,3,-1.0,0,unknown,no
25,student,single,unknown,no,2503.0,no,no,cellular,26,feb,100.0,2,-1.0,0,unknown,no
29,student,single,secondary,no,48.0,no,no,cellular,26,feb,51.0,1,-1.0,0,unknown,no
26,administrative,single,tertiary,no,313.0,no,yes,cellular,26,feb,210.0,2,-1.0,0,unknown,yes
43,unemployed,single,tertiary,no,983.0,yes,no,cellular,26,feb,97.0,1,-1.0,0,unknown,yes
56,services,divorced,secondary,no,935.0,no,no,cellular,26,feb,112.0,1,227.0,2,failure,no
35,technician,divorced,secondary,no,2823.0,yes,no,cellular,26,feb,74.0,1,24.0,1,failure,no
34,services,single,tertiary,no,88.0,no,no,cellular,26,feb,180.0,1,-1.0,0,unknown,no
54,blue-collar,married,primary,no,258.0,no,no,telephone,26,feb,29.0,1,-1.0,0,unknown,no
27,unknown,single,secondary,no,1187.0,no,no,telephone,26,feb,232.0,1,101.0,1,failure,yes
29,administrative,married,tertiary,no,238.0,no,no,cellular,26,feb,79.0,1,-1.0,0,unknown,no
43,administrative,married,secondary,no,477.0,yes,no,cellular,27,feb,476.0,2,-1.0,0,unknown,no
41,management,married,tertiary,no,144.0,no,no,cellular,27,feb,123.0,3,-1.0,0,unknown,no
38,student,single,tertiary,no,807.0,no,no,cellular,27,feb,74.0,2,-1.0,0,unknown,no
49,self-employed,married,tertiary,no,503.0,yes,no,cellular,27,feb,118.0,5,21.0,5,failure,no
36,administrative,married,secondary,no,725.0,yes,no,cellular,27,feb,123.0,3,99.0,8,failure,no
45,management,married,tertiary,no,273.0,yes,no,cellular,27,feb,94.0,2,-1.0,0,unknown,no
36,technician,married,secondary,no,6384.0,yes,yes,cellular,27,feb,59.0,1,101.0,1,failure,no
41,technician,married,secondary,no,349.0,no,yes,cellular,27,feb,48.0,1,-1.0,0,unknown,no
30,management,single,tertiary,no,5561.0,yes,no,cellular,27,feb,195.0,1,100.0,1,success,yes
53,technician,married,secondary,no,264.0,no,no,telephone,27,feb,429.0,4,-1.0,0,unknown,no
30,technician,single,secondary,no,601.0,no,no,cellular,27,feb,154.0,1,-1.0,0,unknown,no
29,management,single,tertiary,no,1275.0,yes,yes,cellular,27,feb,45.0,1,-1.0,0,unknown,no
25,administrative,single,tertiary,no,760.0,yes,no,cellular,27,feb,58.0,2,-1.0,0,unknown,no
50,management,married,unknown,no,8345.0,no,no,cellular,27,feb,194.0,1,261.0,1,failure,yes
34,blue-collar,married,primary,no,-398.0,yes,no,cellular,27,feb,47.0,8,-1.0,0,unknown,no
25,technician,single,secondary,no,1231.0,yes,no,cellular,27,feb,412.0,5,-1.0,0,unknown,yes
25,administrative,single,tertiary,no,3730.0,yes,no,cellular,27,feb,353.0,1,-1.0,0,unknown,yes
30,management,single,tertiary,no,617.0,no,no,cellular,27,feb,192.0,2,-1.0,0,unknown,yes
73,retired,married,tertiary,no,1641.0,yes,no,cellular,27,feb,49.0,2,-1.0,0,unknown,yes
31,management,single,tertiary,no,924.0,no,no,cellular,27,feb,172.0,1,-1.0,0,unknown,yes
47,management,married,tertiary,no,1147.0,no,no,cellular,27,feb,204.0,1,-1.0,0,unknown,no
37,management,married,tertiary,no,708.0,yes,no,cellular,27,feb,32.0,4,225.0,3,failure,no
28,technician,single,tertiary,no,2489.0,yes,no,telephone,27,feb,342.0,2,-1.0,0,unknown,yes
66,retired,married,secondary,no,995.0,no,no,cellular,27,feb,131.0,2,-1.0,0,unknown,yes
75,retired,married,secondary,no,1470.0,no,no,telephone,27,feb,49.0,1,-1.0,0,unknown,no
41,management,married,secondary,no,280.0,yes,no,cellular,27,feb,87.0,2,-1.0,0,unknown,yes
46,technician,married,secondary,no,3434.0,no,yes,cellular,27,feb,115.0,1,-1.0,0,unknown,yes
42,unemployed,married,tertiary,no,576.0,no,no,cellular,27,feb,156.0,1,-1.0,0,unknown,yes
28,technician,single,secondary,no,1363.0,no,no,cellular,27,feb,79.0,1,-1.0,0,unknown,yes
45,technician,single,secondary,no,4367.0,yes,no,cellular,27,feb,71.0,1,-1.0,0,unknown,no
37,administrative,married,secondary,no,3427.0,no,no,cellular,27,feb,46.0,1,-1.0,0,unknown,no
33,technician,single,tertiary,no,1636.0,yes,no,cellular,27,feb,165.0,1,-1.0,0,unknown,yes
30,unknown,single,tertiary,no,6836.0,no,no,cellular,27,feb,30.0,3,-1.0,0,unknown,no
38,technician,married,secondary,no,5115.0,yes,no,cellular,27,feb,99.0,1,102.0,6,success,yes
39,blue-collar,single,primary,no,581.0,yes,no,cellular,27,feb,233.0,1,270.0,1,other,yes
33,administrative,single,secondary,no,607.0,no,no,cellular,27,feb,110.0,2,-1.0,0,unknown,yes
42,services,married,secondary,no,1376.0,yes,no,cellular,2,mar,712.0,4,-1.0,0,unknown,yes
33,technician,married,secondary,no,218.0,yes,yes,telephone,2,mar,169.0,4,-1.0,0,unknown,no
31,management,married,tertiary,no,2667.0,yes,no,cellular,2,mar,73.0,2,-1.0,0,unknown,no
34,management,married,tertiary,no,1036.0,yes,no,cellular,2,mar,78.0,4,103.0,7,failure,no
28,technician,single,tertiary,no,356.0,no,no,cellular,2,mar,76.0,2,-1.0,0,unknown,no
35,services,married,secondary,no,52.0,yes,no,cellular,2,mar,378.0,4,-1.0,0,unknown,yes
36,technician,divorced,tertiary,no,1381.0,no,no,cellular,2,mar,149.0,1,-1.0,0,unknown,no
55,technician,married,secondary,no,0.0,yes,yes,cellular,2,mar,116.0,1,-1.0,0,unknown,yes
62,unknown,married,secondary,no,367.0,no,no,telephone,2,mar,139.0,5,-1.0,0,unknown,no
43,blue-collar,married,primary,no,3917.0,no,no,cellular,2,mar,154.0,1,-1.0,0,unknown,yes
31,blue-collar,married,tertiary,no,982.0,yes,yes,cellular,2,mar,142.0,2,-1.0,0,unknown,no
45,administrative,married,secondary,no,129.0,yes,no,cellular,2,mar,145.0,1,-1.0,0,unknown,no
35,management,married,tertiary,no,5367.0,no,no,cellular,2,mar,69.0,1,-1.0,0,unknown,no
37,technician,married,tertiary,no,549.0,no,no,cellular,2,mar,239.0,1,-1.0,0,unknown,yes
26,administrative,married,secondary,no,1595.0,no,no,cellular,2,mar,54.0,1,-1.0,0,unknown,no
25,student,single,secondary,no,1116.0,yes,no,cellular,2,mar,170.0,3,-1.0,0,unknown,no
33,administrative,married,tertiary,no,21.0,no,yes,cellular,2,mar,202.0,2,-1.0,0,unknown,no
29,management,single,tertiary,no,92.0,no,no,cellular,2,mar,175.0,5,-1.0,0,unknown,yes
49,management,married,tertiary,no,2881.0,no,no,cellular,2,mar,120.0,3,-1.0,0,unknown,yes
35,administrative,married,unknown,no,1055.0,no,no,cellular,2,mar,59.0,2,-1.0,0,unknown,no
63,self-employed,married,tertiary,no,661.0,no,no,cellular,2,mar,56.0,2,-1.0,0,unknown,no
61,retired,married,tertiary,no,32685.0,no,no,cellular,2,mar,1447.0,2,-1.0,0,unknown,yes
33,blue-collar,single,secondary,no,1925.0,yes,no,cellular,2,mar,76.0,2,-1.0,0,unknown,no
25,administrative,single,secondary,no,1099.0,no,no,cellular,2,mar,131.0,12,-1.0,0,unknown,no
35,administrative,married,secondary,no,-85.0,no,no,cellular,2,mar,136.0,6,-1.0,0,unknown,no
44,technician,single,secondary,no,250.0,no,no,telephone,2,mar,382.0,2,-1.0,0,unknown,yes
54,technician,married,secondary,no,25.0,yes,no,telephone,2,mar,88.0,3,-1.0,0,unknown,no
27,unemployed,single,tertiary,no,2033.0,no,no,telephone,2,mar,39.0,2,-1.0,0,unknown,no
54,administrative,married,secondary,no,602.0,no,no,cellular,3,mar,143.0,2,-1.0,0,unknown,yes
28,management,single,tertiary,no,730.0,yes,no,cellular,3,mar,631.0,1,-1.0,0,unknown,yes
27,student,single,secondary,no,1177.0,no,no,cellular,3,mar,133.0,1,-1.0,0,unknown,no
30,administrative,single,secondary,no,523.0,no,yes,cellular,3,mar,83.0,1,-1.0,0,unknown,yes
94,retired,divorced,secondary,no,1234.0,no,no,cellular,3,mar,212.0,1,-1.0,0,unknown,no
47,technician,married,secondary,no,293.0,no,no,cellular,3,mar,499.0,1,-1.0,0,unknown,yes
34,blue-collar,single,secondary,no,215.0,no,no,cellular,3,mar,350.0,3,-1.0,0,unknown,yes
38,administrative,married,secondary,no,2549.0,no,no,cellular,3,mar,103.0,1,-1.0,0,unknown,no
37,unknown,single,tertiary,no,0.0,no,no,cellular,3,mar,426.0,1,-1.0,0,unknown,yes
25,self-employed,single,tertiary,no,42.0,yes,no,cellular,3,mar,320.0,1,-1.0,0,unknown,yes
